id,user_id,doubt_id,created_at,activity_type
2124714,28324,248452,2020-01-01 14:02:20 UTC,resolve
2124716,213730,248307,2020-01-01 14:02:23 UTC,assign
2124718,28324,248452,2020-01-01 14:02:24 UTC,rate
2124719,213730,248307,2020-01-01 14:02:26 UTC,accept
2124720,213730,248459,2020-01-01 14:02:31 UTC,assign
2124722,213730,248459,2020-01-01 14:02:40 UTC,reject
2124723,213730,248459,2020-01-01 14:02:42 UTC,assign
2124726,71,248245,2020-01-01 14:03:10 UTC,unassign
2124727,71,248277,2020-01-01 14:03:10 UTC,unassign
2124730,213730,248459,2020-01-01 14:03:46 UTC,unassign
2124734,57222,248441,2020-01-01 14:04:08 UTC,assign
2124737,79641,248271,2020-01-01 14:04:12 UTC,assign
2124739,79641,248271,2020-01-01 14:04:18 UTC,reject
2124740,79641,248384,2020-01-01 14:04:23 UTC,assign
2124741,79641,248384,2020-01-01 14:04:27 UTC,reject
2124743,71668,248365,2020-01-01 14:04:31 UTC,resolve
2124744,71668,248365,2020-01-01 14:04:33 UTC,rate
2124750,149304,248350,2020-01-01 14:04:48 UTC,assign
2124753,149304,248350,2020-01-01 14:04:52 UTC,accept
2124755,57222,248441,2020-01-01 14:04:53 UTC,accept
2124756,79641,248460,2020-01-01 14:04:56 UTC,assign
2124757,79641,248460,2020-01-01 14:04:59 UTC,reject
2124763,79641,248319,2020-01-01 14:05:11 UTC,assign
2124764,79641,248319,2020-01-01 14:05:14 UTC,reject
2124766,213730,248307,2020-01-01 14:05:23 UTC,review_resolution
2124769,468942,248307,2020-01-01 14:05:28 UTC,resolve
2124771,468942,248307,2020-01-01 14:05:30 UTC,rate
2124772,79641,248462,2020-01-01 14:05:30 UTC,assign
2124773,79641,248462,2020-01-01 14:05:34 UTC,reject
2124783,13430,248455,2020-01-01 14:05:59 UTC,resolve
2124784,13430,248455,2020-01-01 14:06:01 UTC,rate
2124785,213730,248459,2020-01-01 14:06:02 UTC,assign
2124786,25964,248454,2020-01-01 14:06:06 UTC,review_resolution
2124788,213730,248459,2020-01-01 14:06:06 UTC,accept
2124790,490865,248454,2020-01-01 14:06:12 UTC,resolve
2124792,490865,248454,2020-01-01 14:06:15 UTC,rate
2124794,129846,248319,2020-01-01 14:06:17 UTC,resolve
2124796,129846,248319,2020-01-01 14:06:23 UTC,rate
2124801,25964,248230,2020-01-01 14:06:31 UTC,assign
2124803,25964,248230,2020-01-01 14:06:39 UTC,reject
2124804,483416,248449,2020-01-01 14:06:39 UTC,resolve
2124805,127311,248354,2020-01-01 14:06:40 UTC,review_resolution
2124808,120964,248338,2020-01-01 14:06:46 UTC,review_resolution
2124816,127311,248277,2020-01-01 14:06:56 UTC,assign
2124821,127311,248277,2020-01-01 14:07:02 UTC,reject
2124823,127311,248279,2020-01-01 14:07:04 UTC,assign
2124826,278850,248330,2020-01-01 14:07:06 UTC,resolve
2124827,127311,248279,2020-01-01 14:07:09 UTC,reject
2124833,208720,248277,2020-01-01 14:07:16 UTC,assign
2124835,161259,248446,2020-01-01 14:07:21 UTC,assign
2124836,36496,248292,2020-01-01 14:07:22 UTC,pending_action_required
2124838,127311,248279,2020-01-01 14:07:25 UTC,assign
2124839,161259,248446,2020-01-01 14:07:25 UTC,reject
2124840,161259,248461,2020-01-01 14:07:27 UTC,assign
2124841,79641,248228,2020-01-01 14:07:27 UTC,assign
2124842,127311,248279,2020-01-01 14:07:29 UTC,reject
2124843,127311,248279,2020-01-01 14:07:30 UTC,assign
2124844,127311,248279,2020-01-01 14:07:34 UTC,reject
2124845,127311,248279,2020-01-01 14:07:35 UTC,assign
2124846,79641,248228,2020-01-01 14:07:37 UTC,reject
2124847,127311,248279,2020-01-01 14:07:39 UTC,reject
2124848,483416,248449,2020-01-01 14:07:39 UTC,rate
2124849,148298,248441,2020-01-01 14:07:40 UTC,resolve
2124850,79641,248463,2020-01-01 14:07:40 UTC,assign
2124851,148298,248441,2020-01-01 14:07:43 UTC,rate
2124852,79641,248463,2020-01-01 14:07:44 UTC,reject
2124857,161259,248461,2020-01-01 14:08:02 UTC,reject
2124860,25964,248463,2020-01-01 14:08:07 UTC,assign
2124869,79641,248465,2020-01-01 14:08:27 UTC,assign
2124880,79641,248465,2020-01-01 14:08:51 UTC,accept
2124886,41919,248466,2020-01-01 14:09:04 UTC,assign
2124888,41919,248466,2020-01-01 14:09:08 UTC,reject
2124891,41919,248222,2020-01-01 14:09:09 UTC,assign
2124894,41919,248222,2020-01-01 14:09:11 UTC,reject
2124896,25964,248463,2020-01-01 14:09:13 UTC,unassign
2124897,41919,248466,2020-01-01 14:09:14 UTC,assign
2124900,41919,248466,2020-01-01 14:09:16 UTC,reject
2124901,331381,248257,2020-01-01 14:09:16 UTC,assign
2124902,41919,248466,2020-01-01 14:09:17 UTC,assign
2124903,41919,248466,2020-01-01 14:09:32 UTC,reject
2124904,41919,248466,2020-01-01 14:09:33 UTC,assign
2124906,265305,248464,2020-01-01 14:09:52 UTC,assign
2124907,173143,248260,2020-01-01 14:10:05 UTC,assign
2124909,173143,248260,2020-01-01 14:10:12 UTC,accept
2124911,331381,248257,2020-01-01 14:10:18 UTC,unassign
2124916,34120,248447,2020-01-01 14:10:27 UTC,review_resolution
2124918,34120,248469,2020-01-01 14:10:34 UTC,assign
2124919,41919,248466,2020-01-01 14:10:36 UTC,unassign
2124921,13443,248245,2020-01-01 14:10:39 UTC,assign
2124923,265305,248464,2020-01-01 14:10:41 UTC,accept
2124924,44538,248255,2020-01-01 14:10:42 UTC,assign
2124925,34120,248469,2020-01-01 14:10:45 UTC,reject
2124927,13443,248245,2020-01-01 14:11:00 UTC,accept
2124928,44538,248255,2020-01-01 14:11:00 UTC,accept
2124929,41919,248468,2020-01-01 14:11:05 UTC,assign
2124931,41919,248468,2020-01-01 14:11:10 UTC,reject
2124939,403493,248453,2020-01-01 14:11:40 UTC,resolve
2124940,403493,248453,2020-01-01 14:11:46 UTC,rate
2124943,117532,248257,2020-01-01 14:11:59 UTC,assign
2124944,71,248277,2020-01-01 14:12:12 UTC,unassign
2124945,50408,248469,2020-01-01 14:12:16 UTC,assign
2124947,173143,248260,2020-01-01 14:12:23 UTC,review_resolution
2124948,127311,248470,2020-01-01 14:12:26 UTC,assign
2124949,127311,248470,2020-01-01 14:12:30 UTC,reject
2124951,393504,248457,2020-01-01 14:12:33 UTC,resolve
2124952,393504,248457,2020-01-01 14:12:36 UTC,rate
2124954,386097,248260,2020-01-01 14:12:36 UTC,resolve
2124956,386097,248260,2020-01-01 14:12:39 UTC,rate
2124961,36496,248470,2020-01-01 14:12:59 UTC,assign
2124963,117532,248257,2020-01-01 14:13:01 UTC,unassign
2124966,36496,248470,2020-01-01 14:13:04 UTC,reject
2124972,117532,248257,2020-01-01 14:13:16 UTC,assign
2124974,50408,248469,2020-01-01 14:13:18 UTC,unassign
2124975,50408,248469,2020-01-01 14:13:19 UTC,assign
2124976,303664,248350,2020-01-01 14:13:19 UTC,resolve
2124979,303664,248350,2020-01-01 14:13:21 UTC,rate
2124981,25964,248467,2020-01-01 14:13:24 UTC,assign
2124983,50408,248469,2020-01-01 14:13:26 UTC,accept
2124987,25964,248467,2020-01-01 14:13:42 UTC,accept
2124988,79641,248473,2020-01-01 14:13:45 UTC,assign
2124989,79641,248473,2020-01-01 14:13:48 UTC,accept
2124996,117532,248257,2020-01-01 14:14:17 UTC,unassign
2124998,342310,248216,2020-01-01 14:14:21 UTC,resolve
2125002,342310,248216,2020-01-01 14:14:24 UTC,rate
2125004,16027,248257,2020-01-01 14:14:42 UTC,assign
2125006,16027,248257,2020-01-01 14:14:58 UTC,accept
2125013,120623,248470,2020-01-01 14:15:44 UTC,assign
2125015,120623,248470,2020-01-01 14:15:48 UTC,accept
2125019,71668,248464,2020-01-01 14:15:56 UTC,resolve
2125021,71668,248464,2020-01-01 14:15:57 UTC,rate
2125022,157639,248246,2020-01-01 14:16:00 UTC,assign
2125023,463840,248456,2020-01-01 14:16:01 UTC,resolve
2125024,463840,248456,2020-01-01 14:16:03 UTC,rate
2125035,265305,248277,2020-01-01 14:16:26 UTC,assign
2125037,265305,248277,2020-01-01 14:16:30 UTC,reject
2125038,265305,248277,2020-01-01 14:16:32 UTC,assign
2125039,36496,248279,2020-01-01 14:16:44 UTC,assign
2125040,36496,248279,2020-01-01 14:16:48 UTC,reject
2125041,36496,248279,2020-01-01 14:16:50 UTC,assign
2125043,13443,248463,2020-01-01 14:16:54 UTC,assign
2125046,13443,248463,2020-01-01 14:16:56 UTC,reject
2125047,44538,248255,2020-01-01 14:16:57 UTC,review_resolution
2125049,13443,248228,2020-01-01 14:17:00 UTC,assign
2125050,157639,248246,2020-01-01 14:17:03 UTC,unassign
2125052,13443,248228,2020-01-01 14:17:03 UTC,reject
2125053,157639,248246,2020-01-01 14:17:04 UTC,assign
2125054,129846,248463,2020-01-01 14:17:04 UTC,resolve
2125055,13443,248285,2020-01-01 14:17:05 UTC,assign
2125057,41919,248466,2020-01-01 14:17:07 UTC,assign
2125060,41919,248466,2020-01-01 14:17:10 UTC,reject
2125061,129846,248463,2020-01-01 14:17:10 UTC,rate
2125062,41919,248466,2020-01-01 14:17:11 UTC,assign
2125063,13443,248285,2020-01-01 14:17:12 UTC,reject
2125064,41919,248466,2020-01-01 14:17:13 UTC,accept
2125065,13443,248445,2020-01-01 14:17:14 UTC,assign
2125066,342310,248255,2020-01-01 14:17:15 UTC,resolve
2125068,13443,248445,2020-01-01 14:17:19 UTC,reject
2125069,13443,248462,2020-01-01 14:17:20 UTC,assign
2125070,342310,248255,2020-01-01 14:17:21 UTC,rate
2125071,13443,248462,2020-01-01 14:17:23 UTC,reject
2125073,13443,248474,2020-01-01 14:17:25 UTC,assign
2125075,13443,248474,2020-01-01 14:17:28 UTC,reject
2125076,13443,248475,2020-01-01 14:17:30 UTC,assign
2125077,13443,248475,2020-01-01 14:17:33 UTC,reject
2125081,36496,248279,2020-01-01 14:17:51 UTC,unassign
2125085,173143,248291,2020-01-01 14:18:01 UTC,assign
2125088,173143,248291,2020-01-01 14:18:11 UTC,accept
2125089,79641,248465,2020-01-01 14:18:14 UTC,review_resolution
2125092,25964,248467,2020-01-01 14:18:20 UTC,review_resolution
2125094,13443,248247,2020-01-01 14:18:28 UTC,assign
2125098,337129,248473,2020-01-01 14:18:41 UTC,resolve
2125099,337129,248473,2020-01-01 14:18:44 UTC,rate
2125103,438306,248465,2020-01-01 14:18:50 UTC,review_not_resolved
2125107,13443,248247,2020-01-01 14:18:59 UTC,reject
2125109,13443,248465,2020-01-01 14:19:00 UTC,assign
2125111,13443,248465,2020-01-01 14:19:04 UTC,reject
2125115,155426,248467,2020-01-01 14:19:09 UTC,resolve
2125116,13443,248312,2020-01-01 14:19:11 UTC,assign
2125117,155426,248467,2020-01-01 14:19:11 UTC,rate
2125120,79641,248465,2020-01-01 14:19:35 UTC,assign
2125121,13443,248312,2020-01-01 14:19:35 UTC,accept
2125123,79641,248465,2020-01-01 14:19:42 UTC,accept
2125134,43738,248230,2020-01-01 14:20:05 UTC,assign
2125137,43738,248230,2020-01-01 14:20:19 UTC,accept
2125138,71,248421,2020-01-01 14:20:26 UTC,inactivate
2125139,71,248459,2020-01-01 14:20:27 UTC,inactivate
2125140,71,248327,2020-01-01 14:20:28 UTC,inactivate
2125141,71668,248358,2020-01-01 14:20:37 UTC,resolve
2125142,71668,248358,2020-01-01 14:20:38 UTC,rate
2125146,129846,248475,2020-01-01 14:20:58 UTC,resolve
2125147,129846,248475,2020-01-01 14:21:04 UTC,rate
2125148,71,248246,2020-01-01 14:21:09 UTC,unassign
2125149,71,248277,2020-01-01 14:21:09 UTC,unassign
2125152,57222,248468,2020-01-01 14:21:36 UTC,assign
2125154,79641,248465,2020-01-01 14:21:41 UTC,review_resolution
2125155,438306,248465,2020-01-01 14:21:50 UTC,resolve
2125158,36496,248277,2020-01-01 14:21:57 UTC,assign
2125159,438306,248465,2020-01-01 14:21:59 UTC,rate
2125160,79641,248480,2020-01-01 14:21:59 UTC,assign
2125161,79641,248480,2020-01-01 14:22:03 UTC,reject
2125162,79641,248477,2020-01-01 14:22:04 UTC,assign
2125163,36496,248277,2020-01-01 14:22:08 UTC,accept
2125165,79641,248477,2020-01-01 14:22:09 UTC,reject
2125166,79641,248479,2020-01-01 14:22:10 UTC,assign
2125167,79641,248479,2020-01-01 14:22:13 UTC,accept
2125169,79641,248481,2020-01-01 14:22:19 UTC,assign
2125170,79641,248481,2020-01-01 14:22:24 UTC,reject
2125171,79641,248285,2020-01-01 14:22:26 UTC,assign
2125172,110413,248447,2020-01-01 14:22:28 UTC,resolve
2125173,110413,248447,2020-01-01 14:22:31 UTC,rate
2125174,79641,248285,2020-01-01 14:22:33 UTC,accept
2125175,57222,248468,2020-01-01 14:22:37 UTC,unassign
2125179,279604,248482,2020-01-01 14:22:58 UTC,assign
2125185,57222,248468,2020-01-01 14:23:15 UTC,assign
2125186,279604,248482,2020-01-01 14:23:18 UTC,accept
2125187,57222,248468,2020-01-01 14:23:24 UTC,reject
2125193,173143,248291,2020-01-01 14:23:42 UTC,review_resolution
2125194,44538,248480,2020-01-01 14:23:49 UTC,assign
2125197,44538,248480,2020-01-01 14:23:56 UTC,accept
2125198,173143,248339,2020-01-01 14:23:58 UTC,assign
2125199,120964,248279,2020-01-01 14:23:59 UTC,assign
2125201,173143,248339,2020-01-01 14:24:09 UTC,accept
2125202,120964,248279,2020-01-01 14:24:11 UTC,reject
2125203,120964,248279,2020-01-01 14:24:12 UTC,assign
2125206,64850,248347,2020-01-01 14:24:26 UTC,review_not_resolved
2125207,172741,248477,2020-01-01 14:24:33 UTC,assign
2125212,13443,248312,2020-01-01 14:25:14 UTC,review_resolution
2125214,172741,248477,2020-01-01 14:25:36 UTC,unassign
2125215,172741,248477,2020-01-01 14:25:36 UTC,assign
2125216,13443,248481,2020-01-01 14:25:38 UTC,assign
2125218,161259,248334,2020-01-01 14:25:55 UTC,assign
2125221,161259,248334,2020-01-01 14:26:01 UTC,accept
2125222,161259,248472,2020-01-01 14:26:06 UTC,assign
2125224,161259,248472,2020-01-01 14:26:10 UTC,reject
2125225,161259,248278,2020-01-01 14:26:13 UTC,assign
2125228,161259,248278,2020-01-01 14:26:17 UTC,reject
2125229,161259,248483,2020-01-01 14:26:19 UTC,assign
2125231,161259,248483,2020-01-01 14:26:23 UTC,reject
2125233,161259,248314,2020-01-01 14:26:26 UTC,assign
2125234,72512,248400,2020-01-01 14:26:29 UTC,resolve
2125235,161259,248314,2020-01-01 14:26:31 UTC,reject
2125236,72512,248400,2020-01-01 14:26:33 UTC,rate
2125238,161259,248335,2020-01-01 14:26:33 UTC,assign
2125240,161259,248335,2020-01-01 14:26:38 UTC,reject
2125242,13443,248481,2020-01-01 14:26:40 UTC,unassign
2125243,172741,248477,2020-01-01 14:26:43 UTC,unassign
2125244,172741,248477,2020-01-01 14:26:43 UTC,assign
2125248,251298,248291,2020-01-01 14:27:02 UTC,review_not_resolved
2125252,71,248279,2020-01-01 14:27:10 UTC,unassign
2125254,161259,248323,2020-01-01 14:27:14 UTC,assign
2125255,34034,248246,2020-01-01 14:27:23 UTC,assign
2125257,161259,248323,2020-01-01 14:27:27 UTC,reject
2125260,175223,248472,2020-01-01 14:27:30 UTC,assign
2125266,175223,248472,2020-01-01 14:27:39 UTC,accept
2125274,172741,248477,2020-01-01 14:27:46 UTC,unassign
2125281,175223,248278,2020-01-01 14:27:50 UTC,assign
2125283,133932,248484,2020-01-01 14:27:53 UTC,assign
2125285,175223,248278,2020-01-01 14:27:54 UTC,reject
2125287,175223,248314,2020-01-01 14:27:56 UTC,assign
2125289,161259,248416,2020-01-01 14:27:57 UTC,assign
2125290,25964,248477,2020-01-01 14:27:57 UTC,assign
2125292,161259,248416,2020-01-01 14:28:02 UTC,reject
2125295,133932,248484,2020-01-01 14:28:05 UTC,accept
2125296,133932,248485,2020-01-01 14:28:09 UTC,assign
2125299,133932,248485,2020-01-01 14:28:16 UTC,accept
2125301,161259,248334,2020-01-01 14:28:22 UTC,review_resolution
2125304,50408,248278,2020-01-01 14:28:53 UTC,assign
2125307,50408,248278,2020-01-01 14:28:58 UTC,accept
2125309,25964,248477,2020-01-01 14:28:59 UTC,unassign
2125310,16027,248477,2020-01-01 14:29:08 UTC,assign
2125311,71,248314,2020-01-01 14:29:08 UTC,unassign
2125312,175223,248314,2020-01-01 14:29:14 UTC,assign
2125317,175223,248314,2020-01-01 14:29:25 UTC,reject
2125319,175223,248335,2020-01-01 14:29:28 UTC,assign
2125320,175223,248335,2020-01-01 14:29:31 UTC,reject
2125321,175223,248343,2020-01-01 14:29:33 UTC,assign
2125322,36496,248279,2020-01-01 14:29:33 UTC,assign
2125324,36496,248279,2020-01-01 14:29:37 UTC,reject
2125325,36496,248279,2020-01-01 14:29:38 UTC,assign
2125326,285104,248334,2020-01-01 14:29:39 UTC,resolve
2125328,285104,248334,2020-01-01 14:29:41 UTC,rate
2125329,36496,248279,2020-01-01 14:29:41 UTC,reject
2125330,36496,248279,2020-01-01 14:29:43 UTC,assign
2125331,36496,248279,2020-01-01 14:29:44 UTC,accept
2125332,50408,248469,2020-01-01 14:29:47 UTC,review_resolution
2125333,280541,248469,2020-01-01 14:29:51 UTC,resolve
2125334,280541,248469,2020-01-01 14:29:53 UTC,rate
2125338,20991,248347,2020-01-01 14:30:08 UTC,assign
2125339,163412,248373,2020-01-01 14:30:08 UTC,assign
2125343,16027,248477,2020-01-01 14:30:12 UTC,unassign
2125345,20991,248347,2020-01-01 14:30:15 UTC,accept
2125349,163412,248373,2020-01-01 14:30:18 UTC,accept
2125352,16027,248477,2020-01-01 14:30:22 UTC,assign
2125354,208720,248263,2020-01-01 14:30:26 UTC,review_resolution
2125359,71,248246,2020-01-01 14:30:32 UTC,unassign
2125362,175223,248343,2020-01-01 14:30:35 UTC,unassign
2125371,16027,248477,2020-01-01 14:30:46 UTC,accept
2125379,44538,248480,2020-01-01 14:31:01 UTC,review_resolution
2125381,342310,248480,2020-01-01 14:31:13 UTC,resolve
2125382,342310,248480,2020-01-01 14:31:15 UTC,rate
2125394,210580,248285,2020-01-01 14:32:09 UTC,resolve
2125395,210580,248285,2020-01-01 14:32:11 UTC,rate
2125406,175223,248489,2020-01-01 14:32:51 UTC,assign
2125408,175223,248489,2020-01-01 14:32:55 UTC,reject
2125409,175223,248490,2020-01-01 14:32:57 UTC,assign
2125411,173143,248339,2020-01-01 14:32:59 UTC,review_resolution
2125412,251298,248339,2020-01-01 14:33:02 UTC,review_not_resolved
2125413,175223,248490,2020-01-01 14:33:03 UTC,reject
2125416,36496,248279,2020-01-01 14:33:11 UTC,review_resolution
2125419,175223,248343,2020-01-01 14:33:14 UTC,assign
2125423,175223,248343,2020-01-01 14:33:18 UTC,reject
2125425,175223,248392,2020-01-01 14:33:20 UTC,assign
2125427,175223,248392,2020-01-01 14:33:24 UTC,reject
2125431,175223,248446,2020-01-01 14:33:31 UTC,assign
2125432,161259,248489,2020-01-01 14:33:34 UTC,assign
2125433,175223,248446,2020-01-01 14:33:35 UTC,reject
2125434,175223,248461,2020-01-01 14:33:37 UTC,assign
2125435,161259,248489,2020-01-01 14:33:37 UTC,accept
2125437,175223,248461,2020-01-01 14:33:40 UTC,reject
2125438,36496,248277,2020-01-01 14:33:41 UTC,review_resolution
2125439,175223,248483,2020-01-01 14:33:43 UTC,assign
2125440,2716,248277,2020-01-01 14:33:47 UTC,resolve
2125441,175223,248483,2020-01-01 14:33:47 UTC,reject
2125445,446867,248466,2020-01-01 14:33:53 UTC,resolve
2125456,19839,248369,2020-01-01 14:34:06 UTC,review_resolution
2125459,173143,248339,2020-01-01 14:34:15 UTC,assign
2125460,207738,248369,2020-01-01 14:34:16 UTC,resolve
2125461,207738,248369,2020-01-01 14:34:18 UTC,rate
2125462,173143,248339,2020-01-01 14:34:18 UTC,accept
2125465,446867,248466,2020-01-01 14:34:21 UTC,rate
2125471,490865,248479,2020-01-01 14:34:32 UTC,resolve
2125473,490865,248479,2020-01-01 14:34:36 UTC,rate
2125476,173143,248339,2020-01-01 14:34:44 UTC,review_resolution
2125478,173143,248291,2020-01-01 14:34:53 UTC,assign
2125479,41919,248488,2020-01-01 14:34:54 UTC,assign
2125480,173143,248291,2020-01-01 14:34:55 UTC,accept
2125482,41919,248488,2020-01-01 14:35:27 UTC,reject
2125483,41919,248488,2020-01-01 14:35:28 UTC,assign
2125484,41919,248488,2020-01-01 14:35:29 UTC,accept
2125486,331381,248492,2020-01-01 14:35:35 UTC,assign
2125487,331381,248492,2020-01-01 14:35:39 UTC,accept
2125490,129846,248481,2020-01-01 14:35:47 UTC,resolve
2125491,34120,248490,2020-01-01 14:35:53 UTC,assign
2125492,34120,248490,2020-01-01 14:35:59 UTC,reject
2125493,129846,248481,2020-01-01 14:35:59 UTC,rate
2125495,173143,248491,2020-01-01 14:36:00 UTC,assign
2125497,34120,248314,2020-01-01 14:36:03 UTC,assign
2125498,173143,248491,2020-01-01 14:36:07 UTC,accept
2125499,34120,248314,2020-01-01 14:36:10 UTC,reject
2125500,34120,248335,2020-01-01 14:36:10 UTC,assign
2125504,34120,248335,2020-01-01 14:36:15 UTC,accept
2125505,34120,248392,2020-01-01 14:36:18 UTC,assign
2125510,34120,248392,2020-01-01 14:36:34 UTC,accept
2125514,163412,248373,2020-01-01 14:36:49 UTC,review_resolution
2125518,163412,248421,2020-01-01 14:37:04 UTC,assign
2125519,163412,248421,2020-01-01 14:37:09 UTC,accept
2125520,163412,248487,2020-01-01 14:37:15 UTC,assign
2125522,163412,248487,2020-01-01 14:37:18 UTC,accept
2125525,175223,248472,2020-01-01 14:37:44 UTC,review_resolution
2125527,444615,248472,2020-01-01 14:37:53 UTC,resolve
2125528,444615,248472,2020-01-01 14:37:55 UTC,rate
2125542,149721,248246,2020-01-01 14:39:33 UTC,assign
2125543,189134,248282,2020-01-01 14:39:53 UTC,not_pending_action_done
2125552,15082,248270,2020-01-01 14:40:38 UTC,assign
2125553,15082,248270,2020-01-01 14:40:50 UTC,reject
2125554,15082,248256,2020-01-01 14:40:53 UTC,assign
2125557,120964,248282,2020-01-01 14:41:08 UTC,assign
2125558,120964,248282,2020-01-01 14:41:17 UTC,reject
2125559,120964,248282,2020-01-01 14:41:17 UTC,assign
2125560,312417,248485,2020-01-01 14:41:21 UTC,resolve
2125561,312417,248485,2020-01-01 14:41:23 UTC,rate
2125564,15082,248256,2020-01-01 14:41:31 UTC,reject
2125570,71,248246,2020-01-01 14:42:11 UTC,unassign
2125576,170702,248459,2020-01-01 14:43:00 UTC,assign
2125579,44538,248497,2020-01-01 14:43:21 UTC,assign
2125581,44538,248497,2020-01-01 14:43:34 UTC,reject
2125589,207602,248246,2020-01-01 14:43:53 UTC,assign
2125591,173143,248270,2020-01-01 14:44:03 UTC,assign
2125594,326457,248488,2020-01-01 14:44:26 UTC,resolve
2125596,326457,248488,2020-01-01 14:44:28 UTC,rate
2125597,312417,248484,2020-01-01 14:44:40 UTC,resolve
2125603,312417,248484,2020-01-01 14:44:50 UTC,rate
2125604,173143,248270,2020-01-01 14:45:05 UTC,unassign
